Date,Portfolio Return
2019-08-12,-0.01176697341351567
2019-08-13,0.026885581516487324
2019-08-14,-0.03179728907808715
2019-08-15,-0.0008127308644717113
2019-08-16,0.02643408422347595
2019-08-19,0.027370240485303524
2019-08-20,-0.009500627435380072
2019-08-21,0.012220826521623974
2019-08-22,-0.003413372643052526
2019-08-23,-0.038628163778665646
2019-08-26,0.01584642455035823
2019-08-27,-0.007098401086691641
2019-08-28,0.0013324696729314356
2019-08-29,0.020336016262427096
2019-08-30,-0.0017773212021416464
2019-09-03,-0.011539699038447562
2019-09-04,0.014702343539709518
2019-09-05,0.029955183513002172
2019-09-06,-0.004340243843531178
2019-09-09,0.00024302697806184454
2019-09-10,0.002129799331215532
2019-09-11,0.010313561118995418
2019-09-12,0.006254319537404318
2019-09-13,-0.006347860002388805
2019-09-16,-0.007072042003241052
2019-09-17,0.0045802691533003426
2019-09-18,0.0022087260687197576
2019-09-19,0.0001129122031592318
2019-09-20,-0.014478862491910239
2019-09-23,0.002770097062044785
2019-09-24,-0.01366754379627837
2019-09-25,0.020168650039702744
2019-09-26,-0.005580026931613125
2019-09-27,-0.01414518299278995
2019-09-30,0.00971230944545498
2019-10-01,-0.00485582798165405
2019-10-02,-0.016888280368177844
2019-10-03,0.01693908970416054
2019-10-04,0.01442131295964
2019-10-07,-6.132487809864563e-05
2019-10-08,-0.018294720264211063
2019-10-09,0.014054159913418254
2019-10-10,0.007482723543984117
2019-10-11,0.011775469919385674
2019-10-14,0.0009662371773543122
2019-10-15,0.020562906668911474
2019-10-16,-0.0033866203069211846
2019-10-17,0.002541220163167846
2019-10-18,-0.01090824634601666
2019-10-21,0.013931235317799207
2019-10-22,-0.006568957917311669
2019-10-23,0.00567224478506272
2019-10-24,0.008425647305904959
2019-10-25,0.010034769083479667
2019-10-28,0.014813354714390582
2019-10-29,-0.016266285946111216
2019-10-30,0.004513493501193433
2019-10-31,0.00018064055410318448
2019-11-01,0.011527201836254442
2019-11-04,0.014482279908371566
2019-11-05,-0.0013006343976439628
2019-11-06,-0.003083584332550049
2019-11-07,0.00489477114985124
2019-11-08,0.0024224038861029975
2019-11-11,-0.0010571586923528997
2019-11-12,0.0030567621241574198
2019-11-13,-0.0017082919786777005
2019-11-14,0.0029755291342427716
2019-11-15,0.0016210746968829967
2019-11-18,0.00887036475727192
2019-11-19,-0.005650730319928777
2019-11-20,-0.002071100513610081
2019-11-21,-0.003534686190921921
2019-11-22,0.0009211166353921829
2019-11-25,0.02055867716037496
2019-11-26,-0.0005781026207044787
2019-11-27,0.0066274417069369885
2019-11-29,-0.006222709759396161
2019-12-02,-0.016109808164091424
2019-12-03,-0.0058009529151799915
2019-12-04,0.006874457405818424
2019-12-05,0.001311912307267682
2019-12-06,0.012728789418183119
2019-12-09,-0.0030152360662562883
2019-12-10,0.00137885893927161
2019-12-11,0.00689673120145522
2019-12-12,0.010691767592214818
2019-12-13,0.004159902809662431
2019-12-16,0.008746578782728952
2019-12-17,0.003672805015827363
2019-12-18,-0.0010031022222949158
2019-12-19,0.008716400766577294
2019-12-20,0.00367569525562268
2019-12-23,0.0034444819962590858
2019-12-24,-0.0013562756243221232
2019-12-26,0.01766213889867818
2019-12-27,-0.002689400059913494
2019-12-30,-0.009033436238566584
2019-12-31,0.004221580707487927
2020-01-02,0.02198867686216279
2020-01-03,-0.011110090490114577
2020-01-06,0.011257324920965983
2020-01-07,-0.00031084013050981536
2020-01-08,0.006639817976694706
2020-01-09,0.01200284757454959
2020-01-10,6.140269841292505e-06
2020-01-13,0.015362027789590373
2020-01-14,-0.011462426201017917
2020-01-15,-0.0005350024088966566
2020-01-16,0.012139433393831923
2020-01-17,0.0062560394282904505
2020-01-21,0.00014632105774436965
2020-01-22,0.001242025040029171
2020-01-23,0.004198711649344156
2020-01-24,-0.009403455438827058
2020-01-27,-0.025709339856963533
2020-01-28,0.02139346923407066
2020-01-29,0.006712616550729879
2020-01-30,0.006600179574625908
2020-01-31,-0.007645848436337555
2020-02-03,0.014129817648402111
2020-02-04,0.018365489115114354
2020-02-05,0.0034566947387537853
2020-02-06,0.014423574582287603
2020-02-07,-0.0012685451550537691
2020-02-10,0.024478192907211628
2020-02-11,-0.00021127593325578377
2020-02-12,0.010504417994847737
2020-02-13,-0.0054266298093275985
2020-02-14,0.015185864566635888
2020-02-18,0.005087938737493847
2020-02-19,0.017787425899681478
2020-02-20,-0.01153046920659373
2020-02-21,-0.0300553152651069
2020-02-24,-0.04910834600102996
2020-02-25,-0.026656003790606578
2020-02-26,0.011238991973748159
2020-02-27,-0.05878847856562395
2020-02-28,0.022195366684186424
2020-03-02,0.05112033958491313
2020-03-03,-0.03517476027024313
2020-03-04,0.0441886463548717
2020-03-05,-0.034312776326632544
2020-03-06,-0.018892992739861583
2020-03-09,-0.06777063591467461
2020-03-10,0.060724814470938734
2020-03-11,-0.044780397061572
2020-03-12,-0.09544574479563711
2020-03-13,0.10648797843517702
2020-03-16,-0.12611945978246333
2020-03-17,0.06896596324224472
2020-03-18,-0.028971590816517657
2020-03-19,0.02108694125174171
2020-03-20,-0.03851268626575288
2020-03-23,0.004013237500827805
2020-03-24,0.09087103234440544
2020-03-25,-0.016491902178752474
2020-03-26,0.05101233244056043
2020-03-27,-0.03472070343360217
2020-03-30,0.04316725520642533
2020-03-31,-0.0037724694397964116
2020-04-01,-0.04781377614819726
2020-04-02,0.021558118472049206
2020-04-03,-0.019398170505657064
2020-04-06,0.07851062109356609
2020-04-07,-0.01015641728544845
2020-04-08,0.020495589004514914
2020-04-09,-0.0016362699888464727
2020-04-13,0.022605359509819366
2020-04-14,0.05005955855499305
2020-04-15,-0.00523147101630057
2020-04-16,0.02619540058972776
2020-04-17,-0.0018921832439864786
2020-04-20,-0.012945334432668345
2020-04-21,-0.039915548434001226
2020-04-22,0.035571567225425316
2020-04-23,0.00037963275381738305
2020-04-24,0.01510733966822202
2020-04-27,0.0010023466823997134
2020-04-28,-0.023199674875272747
2020-04-29,0.04326686499752195
2020-04-30,0.011295765163891545
2020-05-01,-0.034456806953843525
2020-05-04,0.017207963425838593
2020-05-05,0.01093630483503687
2020-05-06,0.009145568712751096
2020-05-07,0.012921407054816925
2020-05-08,0.014155636825350194
2020-05-11,0.017106016379345102
2020-05-12,-0.02170715100683769
2020-05-13,-0.008990139787997698
2020-05-14,0.01156920444002765
2020-05-15,0.017333988556905225
2020-05-18,0.015868790456154927
2020-05-19,-0.0009321253659842379
2020-05-20,0.019427581530076753
2020-05-21,-0.012676924727845896
2020-05-22,0.007212153280485478
2020-05-26,-0.010386896756091835
2020-05-27,-0.004381004171315172
2020-05-28,-0.0023184512123474834
2020-05-29,0.0165924433801252
2020-06-01,0.0029767495100258886
2020-06-02,0.004780655240702282
2020-06-03,0.000384563200834931
2020-06-04,-0.009235923387914857
2020-06-05,0.019335849388619854
2020-06-08,0.00426440112326314
2020-06-09,0.019962114115696837
2020-06-10,0.024976305277260247
2020-06-11,-0.047858800985798804
2020-06-12,0.006963447183051952
2020-06-15,0.012434005184406561
2020-06-16,0.014839786357598772
2020-06-17,0.006913472121234743
2020-06-18,0.00027989502822549643
2020-06-19,-0.0011338310756457085
2020-06-22,0.023075553308229812
2020-06-23,0.009558704340264
2020-06-24,-0.01854618929389886
2020-06-25,0.013342434750433844
2020-06-26,-0.032591720075588484
2020-06-29,0.011897367144508354
2020-06-30,0.022093972945796958
2020-07-01,0.013538923811724925
2020-07-02,0.007929937494064499
2020-07-06,0.02996006751721985
2020-07-07,-0.007307003680679625
2020-07-08,0.023266444593533553
2020-07-09,0.01658937013279771
2020-07-10,0.0029486565714715867
2020-07-13,-0.024729963637676346
2020-07-14,0.010859974751150992
2020-07-15,-0.0072040509554890395
2020-07-16,-0.00908526243307084
2020-07-17,-0.002380805965727029
2020-07-20,0.040928550381089446
2020-07-21,-0.013597802042214193
2020-07-22,0.004272863488599699
2020-07-23,-0.037183734901150636
2020-07-24,-7.020184275645662e-05
2020-07-27,0.01761842768681854
2020-07-28,-0.015998037565849766
2020-07-29,0.015602437020436755
2020-07-30,0.008261746908695989
2020-07-31,0.022877794786028718
2020-08-03,0.019705761446363178
2020-08-04,0.0027402545544906506
2020-08-05,0.006451706568693317
2020-08-06,0.015787545083840195
2020-08-07,-0.014966987618001795
2020-08-10,-0.003116397130959126
2020-08-11,-0.02273047845912244
2020-08-12,0.03214295641042604
2020-08-13,0.004290529511173346
2020-08-14,-0.00027939385118109757
2020-08-17,0.01789624138335415
2020-08-18,0.014971751880491227
2020-08-19,-0.007532813882157608
2020-08-20,0.015493123434626587
2020-08-21,0.01693557701389561
2020-08-24,0.006201280290569678
2020-08-25,0.00640082029877107
2020-08-26,0.01787111646830866
2020-08-27,-0.004077402137181307
2020-08-28,0.0114060617867515
2020-08-31,0.00896108903383679
2020-09-01,0.022175258643718766
2020-09-02,0.01669248113866064
2020-09-03,-0.06644750298758326
2020-09-04,-0.018999383756951385
2020-09-08,-0.0515956477919947
2020-09-09,0.04060143718491674
2020-09-10,-0.02693456698961756
2020-09-11,-0.01138080208240102
2020-09-14,0.017224200282286817
2020-09-15,0.012349554058592062
2020-09-16,-0.024756741224910055
2020-09-17,-0.013915631291726505
2020-09-18,-0.021641558288257822
2020-09-21,0.011081636704408582
2020-09-22,0.025422674829193383
2020-09-23,-0.03827216818467967
2020-09-24,0.011585654122420718
2020-09-25,0.027842990381344992
2020-09-28,0.016661561091939527
2020-09-29,-0.0014974402878021207
2020-09-30,0.01077360406511545
2020-10-01,0.012609560083139649
2020-10-02,-0.030789265234512513
2020-10-05,0.027597082759806837
2020-10-06,-0.019099901285211576
2020-10-07,0.017808651715514535
2020-10-08,0.0017374894555106212
2020-10-09,0.017014998530969282
2020-10-12,0.041295238497458045
2020-10-13,-0.003316101569815588
2020-10-14,-0.008898700189428089
2020-10-15,-0.00616558956115385
2020-10-16,-0.007446818750363326
2020-10-19,-0.023423588058796185
2020-10-20,0.008602357854260579
2020-10-21,-0.00021171849996499677
2020-10-22,-0.0021840096986819324
2020-10-23,0.008491353257249746
2020-10-26,-0.018077227078037918
2020-10-27,0.01638744675192401
2020-10-28,-0.04920402293868427
2020-10-29,0.024861185728435896
2020-10-30,-0.024208803807606216
2020-11-02,-0.000627767577448113
2020-11-03,0.019650172929160936
2020-11-04,0.054540727404118576
2020-11-05,0.02567475938361663
2020-11-06,0.004881642477068105
2020-11-09,-0.03148109317751405
2020-11-10,-0.02959743451402144
2020-11-11,0.029310629717878147
2020-11-12,-0.003149154829134826
2020-11-13,0.0032727994721066796
2020-11-16,0.006035480583006248
2020-11-17,-0.006540090268452636
2020-11-18,-0.009130788370089939
2020-11-19,0.005279245518788535
2020-11-20,-0.01300242780301022
2020-11-23,-0.006497360682812037
2020-11-24,0.008591217987554245
2020-11-25,0.010102494044465615
2020-11-27,0.005877428726007629
2020-11-30,-0.00010228425882137255
2020-12-01,0.015947904179747032
2020-12-02,0.004388011086062194
2020-12-03,-0.0048030649533279185
2020-12-04,0.00010701501780421277
2020-12-07,0.002076347849314675
2020-12-08,-0.0005560928924421837
2020-12-09,-0.022656047368402564
2020-12-10,0.0005079093493019381
2020-12-11,0.0036598775652677993
2020-12-14,0.004456032779853514
2020-12-15,0.012253503972374125
2020-12-16,0.007284717215226033
2020-12-17,0.0008121182763887624
2020-12-18,-0.00873464198555569
2020-12-21,0.008295880680869772
2020-12-22,0.0044636701639602094
2020-12-23,-0.008448905573200882
2020-12-24,0.0027660454605127117
2020-12-28,0.019298734345244564
2020-12-29,-0.00222226222258537
2020-12-30,-0.0054040270177525326
2020-12-31,-0.002125788756478064
2021-01-04,-0.01564296708126891
2021-01-05,0.010721310019060539
2021-01-06,-0.03066148390155874
2021-01-07,0.03157116315042954
2021-01-08,0.005883728826556146
2021-01-11,-0.010321236265867076
2021-01-12,-0.006363671971174801
2021-01-13,0.009272669989313132
2021-01-14,-0.015290599132651985
2021-01-15,-0.010122560629235399
2021-01-19,0.014872874809676473
2021-01-20,0.0389541596675485
2021-01-21,0.018508071705968732
2021-01-22,0.0018505242570128876
2021-01-25,0.008130777556005353
2021-01-26,0.0029763745125464427
2021-01-27,-0.023705323393749003
2021-01-28,0.004323096953611615
2021-01-29,-0.018986815943293302
2021-02-01,0.0294591898771456
2021-02-02,0.0109546633948044
2021-02-03,0.011544108968001265
2021-02-04,0.006918870104336561
2021-02-05,0.0031631962828456038
2021-02-08,0.01076206128069217
2021-02-09,-0.00462915987305319
2021-02-10,0.005287958433102436
2021-02-11,0.006311547562168807
2021-02-12,-0.001475915514889104
2021-02-16,0.0016202749309028653
2021-02-17,-0.005012940905262121
2021-02-18,-0.003121337359789011
2021-02-19,-0.007073453302541522
2021-02-22,-0.026533108767806193
2021-02-23,-0.002821875761834369
2021-02-24,0.0054462227078516225
2021-02-25,-0.04112619170047121
2021-02-26,0.012455353624271172
2021-03-01,0.024714461043248818
2021-03-02,-0.016843967092456103
2021-03-03,-0.030188512421393154
2021-03-04,-0.010264814383124677
2021-03-05,0.015664978133056187
2021-03-08,-0.03768104903243539
2021-03-09,0.04060430119345724
2021-03-10,-0.004576421141518883
2021-03-11,0.025759166046650073
2021-03-12,-0.01116557754002725
2021-03-15,0.009236871447818217
2021-03-16,0.01006257876708334
2021-03-17,0.0015760367192160895
2021-03-18,-0.03410858946757005
2021-03-19,0.00437916519443724
2021-03-22,0.018569090276580758
2021-03-23,0.0009778951516326683
2021-03-24,-0.016405292891396674
2021-03-25,-0.006172798604918862
2021-03-26,0.00906055383323694
2021-03-29,0.00457954713185389
2021-03-30,-0.0077813789629622935
2021-03-31,0.01864623859786376
2021-04-01,0.02476600417722663
2021-04-05,0.025339422304065894
2021-04-06,-0.003335428808707008
2021-04-07,0.01453553253578761
2021-04-08,0.011213777289660866
2021-04-09,0.013480980606403837
2021-04-12,0.006768414528318757
2021-04-13,0.015158434920815813
2021-04-14,-0.016000331738204608
2021-04-15,0.024695191216514978
2021-04-16,-0.0013496126725734527
2021-04-19,-0.00844231486028304
2021-04-20,-0.00856966769502281
2021-04-21,0.006458711624370462
2021-04-22,-0.017017081921428014
2021-04-23,0.018425969563108602
2021-04-26,0.008636857368989937
2021-04-27,-0.002558639438194499
2021-04-28,0.00011735742305831712
2021-04-29,0.0024676136017307343
2021-04-30,-0.010907989699060105
2021-05-03,-0.00646613292950653
2021-05-04,-0.02435472810254751
2021-05-05,-0.0009871916960498607
2021-05-06,0.010240101068010876
2021-05-07,0.007589906309703021
2021-05-10,-0.02798432492292591
2021-05-11,-0.0014809324948338752
2021-05-12,-0.029133008754810886
2021-05-13,0.008822480651876807
2021-05-14,0.02495140857708189
2021-05-17,-0.0014614378463832177
2021-05-18,-0.010718202778150698
2021-05-19,0.0017204835486853256
2021-05-20,0.018844781932634683
2021-05-21,-0.0026836395318696974
2021-05-24,0.023963799154268717
2021-05-25,0.0019145156231410887
2021-05-26,0.002257455442144929
2021-05-27,-0.010537895489101024
2021-05-28,0.008066627354792888
2021-06-01,-0.00031937329312472503
2021-06-02,0.007555546522969903
2021-06-03,-0.006280778570282865
2021-06-04,0.020234672682984824
2021-06-07,0.003105170510738109
2021-06-08,0.002330883666439032
2021-06-09,0.002173553070981815
2021-06-10,0.00847694785419575
2021-06-11,0.00649255006148053
2021-06-14,0.012390840246349689
2021-06-15,-0.006740201044687578
2021-06-16,0.0011057961283675423
2021-06-17,0.020707706098814914
2021-06-18,-0.006159526135885507
2021-06-21,0.0039621844345909315
2021-06-22,0.01355145896203709
2021-06-23,0.0007815219771002192
2021-06-24,-0.00032098778864397826
2021-06-25,-0.006266894409988643
2021-06-28,0.017866984341557226
2021-06-29,0.004529296387643389
2021-06-30,-0.0004487060584333235
2021-07-01,0.0032277428684654554
2021-07-02,0.020234989915203627
2021-07-06,0.015890092086049724
2021-07-07,0.0036529353951048724
2021-07-08,-0.008614557758387176
2021-07-09,0.004580006092536526
2021-07-12,0.005603213863339063
2021-07-13,1.8991597629902483e-05
2021-07-14,0.0035160483168450657
2021-07-15,-0.015432272775865341
2021-07-16,-0.014731891418000999
2021-07-19,-0.006346207211885923
2021-07-20,0.009025025582518187
2021-07-21,0.011832974853556411
2021-07-22,0.011505734300330594
2021-07-23,0.012674541552193542
2021-07-26,0.0013465912938366298
2021-07-27,-0.012763391671996827
2021-07-28,0.006985225551249652
2021-07-29,0.0005966788607951082
2021-07-30,-0.019143787570514225
2021-08-02,0.002468987887866181
2021-08-03,0.008039038298239777
2021-08-04,0.0022231366026108203
2021-08-05,0.008766392116854593
2021-08-06,-0.00621365038678694
2021-08-09,6.193522558594526e-07
2021-08-10,-0.006942623580757746
2021-08-11,-0.004157190680287571
2021-08-12,0.010274462912475758
2021-08-13,0.005424300210563194
2021-08-16,0.002696880537238377
2021-08-17,-0.013035630818709686
2021-08-18,-0.014908043860263433
2021-08-19,0.012081141384025627
2021-08-20,0.020774549566682277
2021-08-23,0.021135747220191757
2021-08-24,0.0012305557140856126
2021-08-25,0.002525210653934207
2021-08-26,-0.00422384605221764
2021-08-27,0.012659166240396936
2021-08-30,0.014235161117470209
2021-08-31,-0.002422614362716358
2021-09-01,0.002551999445856201
2021-09-02,-0.0029255362701166247
2021-09-03,0.006324989860646602
2021-09-07,0.0034247171899259854
2021-09-08,-0.004740690704865625
2021-09-09,-0.007317174882460842
2021-09-10,-0.009516922313181575
2021-09-13,0.00012094348881843721
2021-09-14,0.0006688297157393164
2021-09-15,0.009614399805628303
2021-09-16,-0.0013642449007891467
2021-09-17,-0.01563859414490947
2021-09-20,-0.024298030241917082
2021-09-21,0.002016190409959928
2021-09-22,0.01645857109748201
2021-09-23,0.010388361399983382
2021-09-24,-0.001612642741263892
2021-09-27,-0.012142807243363652
2021-09-28,-0.03358192158134188
2021-09-29,-0.0031923471400281183
2021-09-30,-0.003370146307335963
2021-10-01,0.01115116790412527
2021-10-04,-0.028721521476930037
2021-10-05,0.019604769078613596
2021-10-06,0.011523082784191053
2021-10-07,0.011518983709972952
2021-10-08,-0.0028911128299145216
2021-10-11,-0.00567277561208539
2021-10-12,-0.006455809154373937
2021-10-13,0.008023830139958799
2021-10-14,0.022236841609559434
2021-10-15,0.010457359362148868
2021-10-18,0.011887303513551207
2021-10-19,0.004732565265997346
2021-10-20,-0.005276733352349395
2021-10-21,0.009137269654312297
2021-10-22,-0.013666725011443417
2021-10-25,0.002054785689121608
2021-10-26,0.021654103275652224
2021-10-27,0.016532658974003734
2021-10-28,0.012420865566090702
2021-10-29,0.004581901730224369
2021-11-01,-0.00981134117406537
2021-11-02,0.010525768569137894
2021-11-03,0.0098787902103747
2021-11-04,0.03262008068168901
2021-11-05,0.0033654537433923442
2021-11-08,0.005049638058116358
2021-11-09,0.0037706469107816835
2021-11-10,-0.02404371867632249
2021-11-11,0.006515970379730884
2021-11-12,0.012475519910786527
2021-11-15,-0.0019140724747197526
2021-11-16,0.003509299223935103
2021-11-17,-0.002104007592581247
2021-11-18,0.03418254749795331
2021-11-19,0.01047313762605615
2021-11-22,-0.016747637487074175
2021-11-23,-0.0023878617545305845
2021-11-24,0.007123702616196549
2021-11-26,-0.028000236549075352
2021-11-29,0.028444045105788622
2021-11-30,-0.009520859927527714
2021-12-01,-0.01332707906505961
2021-12-02,0.0051581249125788545
2021-12-03,-0.019316490429128266
2021-12-06,0.005836856447734506
2021-12-07,0.03970126199683373
2021-12-08,0.002117531965537611
2021-12-09,-0.0131015918934819
2021-12-10,0.007597430538362372
2021-12-13,-0.025469570459016856
2021-12-14,-0.010066095511002038
2021-12-15,0.03303958782347665
2021-12-16,-0.03513920782587654
2021-12-17,-0.008514368424003906
2021-12-20,-0.00824032736277729
2021-12-21,0.02484558590134487
2021-12-22,0.013740275746615405
2021-12-23,0.003977686295382199
2021-12-27,0.017749864724307306
2021-12-28,-0.006361038029083211
2021-12-29,-0.0033611776950916994
2021-12-30,-0.00689817538941997
2021-12-31,-0.007788842006931285
2022-01-03,0.013511547297100933
2022-01-04,-0.015685192539151394
2022-01-05,-0.03746388925814386
2022-01-06,-0.002142261787197874
2022-01-07,-0.008226697446849764
2022-01-10,0.0023909553211222123
2022-01-11,0.01319093573461232
2022-01-12,0.006149469743033187
2022-01-13,-0.031296933725146886
2022-01-14,0.009763133702202654
2022-01-18,-0.02532552215360431
2022-01-19,-0.014802144785828353
2022-01-20,-0.019130714266252437
2022-01-21,-0.02900825746900031
2022-01-24,0.002599284231879184
2022-01-25,-0.028785017127856992
2022-01-26,0.011629382192636852
2022-01-27,-0.005001960662627681
2022-01-28,0.040692669378523984
2022-01-31,0.03210424781755998
2022-02-01,0.005244966220583415
2022-02-02,0.02363534488624508
2022-02-03,-0.04364794547196245
2022-02-04,0.03323180420383518
2022-02-07,-0.006081219297741859
2022-02-08,0.013854689842686918
2022-02-09,0.021615598448832166
2022-02-10,-0.023902742340079344
2022-02-11,-0.03686018853476907
2022-02-14,0.007209582104352919
2022-02-15,0.03003044898771652
2022-02-16,0.00329493958204754
2022-02-17,-0.037139325450452065
2022-02-18,-0.016732193226035343
2022-02-22,-0.009894895372354707
2022-02-23,-0.029507913498661643
2022-02-24,0.04273188803162662
2022-02-25,0.013761390593247214
2022-02-28,0.0038063517544090655
2022-03-01,-0.016970649348480717
2022-03-02,0.016001399270158114
2022-03-03,-0.013882022134236904
2022-03-04,-0.02036861612031813
2022-03-07,-0.04573693434445219
2022-03-08,-0.003956252074193922
2022-03-09,0.044853233437865556
2022-03-10,-0.001208026683768116
2022-03-11,-0.01919894724160085
2022-03-14,-0.025954947254699472
2022-03-15,0.04201905209025441
2022-03-16,0.03821130231132739
2022-03-17,0.010298740791710337
2022-03-18,0.029856191865597695
2022-03-21,0.0032502349598746206
2022-03-22,0.015607323552747833
2022-03-23,-0.012143666354632777
2022-03-24,0.03230794256931189
2022-03-25,-0.001267081116221291
2022-03-28,0.014248231031510938
2022-03-29,0.01182457085740567
2022-03-30,-0.013410751222920347
2022-03-31,-0.018028126346765896
2022-04-01,-0.0015831437382456855
2022-04-04,0.023056469176397656
2022-04-05,-0.025259938206651178
2022-04-06,-0.03497707758777002
2022-04-07,-0.0022109578338975313
2022-04-08,-0.022340309080694114
2022-04-11,-0.034408900679227396
2022-04-12,-0.005872067953180826
2022-04-13,0.02342999436011302
2022-04-14,-0.029729088053774305
2022-04-18,0.008081932929137527
2022-04-19,0.02067283026115603
2022-04-20,-0.014148427351082151
2022-04-21,-0.029382318668755004
2022-04-22,-0.030633030099206815
2022-04-25,0.018333157185080797
2022-04-26,-0.042480432881624265
2022-04-27,-0.0037401895758772726
2022-04-28,0.045109434820310976
2022-04-29,-0.06371511048393645
2022-05-02,0.02072142509647077
2022-05-03,0.0016321726598625967
2022-05-04,0.03258482130609863
